COUNTRYCODE,YEAR,MERCHANDISEEXPORTGDPSHARE
MOZ,2012,30.56124
MOZ,2013,28.5617
MOZ,2014,33.17403
MMR,1937,49.23448
MMR,1938,48.54514
MMR,1947,16.1497
MMR,1948,17.81665
MMR,1949,21.79461
MMR,1950,18.56826
MMR,1951,19.83413
MMR,1952,22.86712
MMR,1953,19.5039
MMR,1954,21.5555
MMR,1955,17.27933
MMR,1956,18.08746
MMR,1957,15.26538
MMR,1958,14.61857
MMR,1959,15.30533
MMR,1960,14.66453
MMR,1961,13.92619
MMR,1962,16.61605
MMR,1963,16.14278
MMR,1964,15.86238
MMR,1965,13.05186
MMR,1966,12.07844
MMR,1967,7.4176
MMR,1968,5.8428
MMR,1969,6.32143
MMR,1970,5.7973
MMR,1971,5.88018
MMR,1972,6.2325
MMR,1973,7.13822
MMR,1974,7.40281
MMR,1975,6.13587
MMR,1976,6.74577
MMR,1977,7.05007
MMR,1978,6.8678
MMR,1979,8.73096
MMR,1980,7.71297
MMR,1981,8.08086
MMR,1982,7.18504
MMR,1983,7.77156
MMR,1984,7.44827
MMR,1985,6.39375
MMR,1986,5.21965
MMR,1987,3.98953
MMR,1988,3.58518
MMR,1989,3.28845
MMR,1990,2.49274
MMR,1991,1.77082
MMR,1992,1.67586
MMR,1993,1.47829
MMR,1994,1.33371
MMR,1995,1.71852
MMR,1996,1.68284
MMR,1997,1.61696
MMR,1998,1.60496
MMR,2012,11.45168
MMR,2013,18.50575
MMR,2014,37.46368
NAM,1980,59.9233
NAM,1981,48.15793
NAM,1982,43.88977
NAM,1983,36.65348
NAM,1984,39.06973
NAM,1985,44.99333
NAM,1986,53.77798
NAM,1987,42.97925
NAM,1988,42.08905
NAM,1989,44.04555
NAM,1990,38.68979
NAM,1991,40.26232
NAM,1992,38.88842
NAM,1993,38.52755
NAM,1994,35.96721
NAM,1995,35.73894
NAM,1996,35.94113
NAM,1997,32.61308
NAM,1998,32.19629
NAM,1999,32.31251
NAM,2000,33.77115
NAM,2001,33.24138
NAM,2002,31.88099
NAM,2003,25.59157
NAM,2004,27.65308
NAM,2005,28.50716
NAM,2006,33.17143
NAM,2007,33.42483
NAM,2008,37.00516
NAM,2009,35.44667
NAM,2010,35.68028
NAM,2011,35.51156
NAM,2012,33.56444
NAM,2013,36.34117
NAM,2014,37.09415
NPL,1960,4.05738
NPL,1961,0.93994
NPL,1962,1.03895
NPL,1963,6.29396
NPL,1964,6.61
NPL,1965,7.75616
NPL,1966,5.64607
NPL,1967,5.95685
NPL,1968,6.28227
NPL,1969,6.88917
NPL,1970,4.90078
NPL,1971,5.40277
NPL,1972,5.6611
NPL,1973,6.46464
NPL,1974,5.42779
NPL,1975,6.36684
NPL,1976,6.76767
NPL,1977,5.8287
NPL,1978,5.66329
NPL,1979,5.87668
NPL,1980,4.11117
NPL,1981,6.15227
NPL,1982,3.67367
NPL,1983,3.84116
NPL,1984,4.9589
NPL,1985,6.10707
NPL,1986,4.98109
NPL,1987,5.10609
NPL,1988,5.44879
NPL,1989,4.48198
NPL,1990,5.62362
NPL,1991,6.55365
NPL,1992,10.84025
NPL,1993,10.49168
NPL,1994,8.9014
NPL,1995,7.83894
NPL,1996,8.51472
NPL,1997,8.25423
NPL,1998,9.76061
NPL,1999,11.95953
NPL,2000,14.63348
NPL,2001,12.26889
NPL,2002,9.38707
NPL,2003,10.45735
NPL,2004,10.61043
NPL,2005,10.61767
NPL,2006,9.26453
NPL,2007,8.41015
NPL,2008,7.48291
NPL,2009,6.39904
NPL,2010,5.3476
NPL,2011,4.86012
NPL,2012,4.61853
NPL,2013,4.47953
NPL,2014,4.9318
NLD,1831,7.29356
NLD,1832,8.12591
NLD,1833,8.79496
NLD,1834,10.52163
NLD,1835,12.40733
NLD,1836,12.2803
NLD,1837,12.67823
NLD,1838,12.13492
NLD,1839,13.49272
NLD,1840,15.03949
NLD,1841,14.91189
NLD,1842,13.72251
NLD,1843,14.4468
NLD,1844,14.70315
NLD,1845,16.86923
NLD,1846,19.22584
NLD,1847,18.56594
NLD,1848,22.21426
NLD,1849,22.84552
NLD,1850,24.55411
NLD,1851,25.11729
NLD,1852,25.92141
NLD,1853,25.05631
NLD,1854,27.38968
NLD,1855,30.94743
NLD,1856,29.54145
NLD,1857,30.65493
NLD,1858,33.01741
NLD,1859,36.72983
NLD,1860,34.4976
NLD,1861,36.98334
NLD,1862,30.80812
NLD,1863,34.59697
NLD,1864,39.45643
NLD,1865,39.79223
NLD,1866,37.13549
NLD,1867,38.76176
NLD,1868,41.94351
NLD,1869,42.71038
NLD,1870,42.87769
NLD,1871,47.3702
NLD,1872,44.33894
NLD,1873,43.57623
NLD,1874,44.24311
NLD,1875,48.3
NLD,1876,47.6455
NLD,1877,46.98971
NLD,1878,51.49879
NLD,1879,56.06317
NLD,1880,56.20327
NLD,1881,60.87161
NLD,1882,63.14956
NLD,1883,58.48152
NLD,1884,72.631
NLD,1885,80.28616
NLD,1886,86.76267
NLD,1887,86.90572
NLD,1888,94.6067
NLD,1889,88.43108
NLD,1890,87.63751
NLD,1891,90.54643
NLD,1892,94.19389
NLD,1893,94.14438
NLD,1894,90.66823
NLD,1895,97.4084
NLD,1896,104.52414
NLD,1897,114.81386
NLD,1898,111.32443
NLD,1899,113.54688
NLD,1900,115.58934
NLD,1901,115.51811
NLD,1902,119.26855
NLD,1903,124.92046
NLD,1904,120.91367
NLD,1905,116.52841
NLD,1906,114.31863
NLD,1907,122.10941
NLD,1908,122.65746
NLD,1909,130.5491
NLD,1910,131.58565
NLD,1911,124.09042
NLD,1912,134.7682
NLD,1913,127.69211
NLD,1914,102.50588
NLD,1915,61.06844
NLD,1916,40.03573
NLD,1917,23.30261
NLD,1918,10.22801
NLD,1919,37.22531
NLD,1920,28.70238
NLD,1921,23.64639
NLD,1922,22.11174
NLD,1923,24.48282
NLD,1924,29.66518
NLD,1925,31.53144
NLD,1926,29.90553
NLD,1927,31.49388
NLD,1928,31.48675
NLD,1929,30.65852
NLD,1930,27.51088
NLD,1931,22.71933
NLD,1932,16.16908
NLD,1933,14.33202
NLD,1934,14.35374
NLD,1935,13.81699
NLD,1936,15.05802
NLD,1937,21.22592
NLD,1938,18.87316
NLD,1939,15.94136
NLD,1946,7.54547
NLD,1947,14.58558
NLD,1948,20.58504
NLD,1949,21.82265
NLD,1950,28.34945
NLD,1951,33.94899
NLD,1952,35.69231
NLD,1953,32.77263
NLD,1954,33.00618
NLD,1955,34.05676
NLD,1956,34.59596
NLD,1957,33.579
NLD,1958,33.59001
NLD,1959,35.14779
NLD,1960,32.78711
NLD,1961,31.56849
NLD,1962,31.10591
NLD,1963,31.56173
NLD,1964,30.84541
NLD,1965,30.2922
NLD,1966,29.93999
NLD,1967,29.18075
NLD,1968,29.98043
NLD,1969,31.62437
NLD,1970,31.22013
NLD,1971,31.75176
NLD,1972,31.0926
NLD,1973,33.94548
NLD,1974,38.34652
NLD,1975,35.40718
NLD,1976,37.23661
NLD,1977,34.98779
NLD,1978,32.58566
NLD,1979,35.91337
NLD,1980,38.37946
NLD,1981,42.98369
NLD,1982,43.14786
NLD,1983,44.30942
NLD,1984,48.58372
NLD,1985,50.11153
NLD,1986,40.79706
NLD,1987,39.01977
NLD,1988,41.24977
NLD,1989,44.43926
NLD,1990,43.20078
NLD,1991,43.01599
NLD,1992,40.63801
NLD,1993,36.73814
NLD,1994,39.04203
NLD,1995,39.72105
NLD,1996,39.81382
NLD,1997,41.8902
NLD,1998,40.91735
NLD,1999,49.81116
NLD,2000,55.65697
NLD,2001,54.12806
NLD,2002,52.26026
NLD,2003,51.75415
NLD,2004,54.95296
NLD,2005,59.83888
NLD,2006,63.83604
NLD,2007,65.72613
NLD,2008,68.21221
NLD,2009,58.10351
NLD,2010,67.99175
NLD,2011,73.33633
NLD,2012,77.36758
NLD,2013,76.31804
NLD,2014,74.74475
NCL,1965,40.79088
NCL,1966,47.25756
NCL,1967,43.87993
NCL,1968,52.53932
NCL,1969,51.9268
NCL,1970,56.19292
NCL,1971,48.29362
NCL,1972,37.522
NCL,1973,37.60943
NCL,1974,46.28019
NCL,1975,43.87925
NCL,1976,39.26843
NCL,1977,37.13703
NCL,1978,26.51714
NCL,1979,36.80861
NCL,1980,38.78517
NCL,1981,38.95169
NCL,1982,29.35068
NCL,1983,24.94751
NCL,1984,28.49854
NCL,1985,35.96008
NCL,1986,17.39503
NCL,1987,15.06128
NCL,1988,22.94597
NCL,1989,30.80893
NCL,1990,17.19771
NCL,1991,17.66575
NCL,1992,14.01713
NCL,1993,13.33379
NCL,1994,11.96914
NCL,1995,15.23456
NCL,1996,15.92808
NCL,1997,16.24395
NCL,1998,12.82751
NCL,1999,12.71606
NCL,2000,21.37416
NZL,1870,29.9087
NZL,1871,33.41013
NZL,1872,30.37765
NZL,1873,26.70507
NZL,1874,20.90194
NZL,1875,21.4939
NZL,1876,20.37986
NZL,1877,21.85634
NZL,1878,18.06112
NZL,1879,17.26935
NZL,1880,21.25368
NZL,1881,19.7551
NZL,1882,21.49861
NZL,1883,23.05623
NZL,1884,23.65352
NZL,1885,22.35687
NZL,1886,22.97518
NZL,1887,23.63969
NZL,1888,26.70103
NZL,1889,31.61114
NZL,1890,30.36174
NZL,1891,29.66976
NZL,1892,29.793
NZL,1893,27.57684
NZL,1894,29.10573
NZL,1895,28.74502
NZL,1896,29.54643
NZL,1897,28.92824
NZL,1898,30.29089
NZL,1899,33.58893
NZL,1900,35.06148
NZL,1901,31.32466
NZL,1902,33.73269
NZL,1903,33.66281
NZL,1904,30.73641
NZL,1905,31.85773
NZL,1906,32.07605
NZL,1907,31.26114
NZL,1908,23.68464
NZL,1909,30.38403
NZL,1910,33.01722
NZL,1911,24.69222
NZL,1912,26.69673
NZL,1913,28.10037
NZL,1914,30.96786
NZL,1915,32.90947
NZL,1916,30.91321
NZL,1917,28.07859
NZL,1918,23.78084
NZL,1919,41.69349
NZL,1920,30.08866
NZL,1921,24.91452
NZL,1922,25.9532
NZL,1923,32.28638
NZL,1924,33.84047
NZL,1925,33.69847
NZL,1926,26.66874
NZL,1927,31.33927
NZL,1928,36.93124
NZL,1929,33.20803
NZL,1930,27.76797
NZL,1931,25.31097
NZL,1932,28.53991
NZL,1933,34.71106
NZL,1934,35.94407
NZL,1935,33.03014
NZL,1936,35.29132
NZL,1937,33.66322
NZL,1938,26.72843
NZL,1939,24.12483
NZL,1940,28.55795
NZL,1941,24.20052
NZL,1942,27.14521
NZL,1943,20.82494
NZL,1944,20.24486
NZL,1945,21.0241
NZL,1946,24.84028
NZL,1947,29.8527
NZL,1948,33.5428
NZL,1949,33.16797
NZL,1950,36.73728
NZL,1951,38.67535
NZL,1952,35.36966
NZL,1953,33.62525
NZL,1954,30.41652
NZL,1955,29.00079
NZL,1956,31.04712
NZL,1957,30.24718
NZL,1958,25.46237
NZL,1959,27.59236
NZL,1960,27.36785
NZL,1961,23.38411
NZL,1962,23.91797
NZL,1963,24.90689
NZL,1964,25.55148
NZL,1965,19.78421
NZL,1966,19.9293
NZL,1967,18.22699
NZL,1968,22.014
NZL,1969,23.03718
NZL,1970,23.89877
NZL,1971,19.25142
NZL,1972,20.07649
NZL,1973,20.54227
NZL,1974,18.7297
NZL,1975,18.71786
NZL,1976,21.54667
NZL,1977,21.57607
NZL,1978,21.41318
NZL,1979,23.60878
NZL,1980,24.24025
NZL,1981,25.35995
NZL,1982,26.02442
NZL,1983,24.47385
NZL,1984,27.76041
NZL,1985,25.59967
NZL,1986,21.272
NZL,1987,18.57156
NZL,1988,20.36765
NZL,1989,22.18085
NZL,1990,22.56983
NZL,1991,23.94775
NZL,1992,25.71134
NZL,1993,23.8293
NZL,1994,23.05554
NZL,1995,22.88265
NZL,1996,22.05224
NZL,1997,22.59685
NZL,1998,23.9629
NZL,1999,22.89277
NZL,2000,27.60368
NZL,2001,28.00073
NZL,2002,22.79049
NZL,2003,19.62824
NZL,2004,19.80521
NZL,2005,19.25944
NZL,2006,20.33183
NZL,2007,19.66113
NZL,2008,23.4316
NZL,2009,20.97165
NZL,2010,21.38111
NZL,2011,22.5661
NZL,2012,21.47395
NZL,2013,20.91685
NZL,2014,21.53607
NIC,1949,21.46217
NIC,1950,29.27948
NIC,1951,36.1244
NIC,1952,36.48473
NIC,1953,35.28558
NIC,1954,35.51465
NIC,1955,40.05737
NIC,1956,27.06356
NIC,1957,26.59555
NIC,1958,23.88232
NIC,1959,23.82847
NIC,1960,18.86679
NIC,1961,18.89768
NIC,1962,22.76275
NIC,1963,24.26698
NIC,1964,25.17501
NIC,1965,28.66434
NIC,1966,25.1283
NIC,1967,24.47743
NIC,1968,24.70571
NIC,1969,22.3984
NIC,1970,24.28696
NIC,1971,24.53625
NIC,1972,29.50727
NIC,1973,28.8719
NIC,1974,26.84028
NIC,1975,30.39005
NIC,1976,31.04437
NIC,1977,32.63242
NIC,1978,34.86779
NIC,1979,44.81041
NIC,1980,24.09714
NIC,1981,21.88706
NIC,1982,16.77251
NIC,1983,16.75539
NIC,1984,14.60011
NIC,1985,11.09177
NIC,1986,10.67489
NIC,1987,7.25125
NIC,1988,11.39293
NIC,1989,32.3714
NIC,1990,32.74825
NIC,1991,25.43833
NIC,1992,21.6154
NIC,1993,18.66199
NIC,1994,9.78537
NIC,1995,13.30848
NIC,1996,15.56952
NIC,1997,18.44964
NIC,1998,22.42878
NIC,1999,17.63664
NIC,2000,19.77273
NIC,2001,20.86827
NIC,2002,21.14166
NIC,2003,23.34307
NIC,2004,26.71002
NIC,2005,31.63521
NIC,2006,35.05365
NIC,2007,35.18314
NIC,2008,35.40877
NIC,2009,33.60583
NIC,2010,41.94592
NIC,2011,46.58004
NIC,2012,48.26247
NIC,2013,50.39549
NIC,2014,48.11813
NER,1960,7.24299
NER,1961,7.20938
NER,1962,6.29155
NER,1963,8.26583
NER,1964,9.66593
NER,1965,8.395
NER,1966,8.94842
NER,1967,10.32048
NER,1968,8.40929
NER,1969,9.85916
NER,1970,8.66679
NER,1971,9.4493
NER,1972,10.0442
NER,1973,11.66263
NER,1974,8.30688
NER,1975,10.86802
NER,1976,13.47854
NER,1977,13.634
NER,1978,17.74824
NER,1979,21.56088
NER,1980,22.58335
NER,1981,21.38926
NER,1982,16.45906
NER,1983,16.57662
NER,1984,19.12679
NER,1985,14.8172
NER,1986,16.62799
NER,1987,19.4132
NER,1988,17.68409
NER,1989,14.5205
NER,1990,12.1872
NER,1991,11.9295
NER,1992,11.55799
NER,1993,15.47798
NER,1994,12.02292
NER,1995,11.30366
NER,1996,11.0388
NER,1997,16.89238
NER,1998,16.16275
NER,1999,18.12685
NER,2000,20.68318
NER,2001,13.98222
NER,2002,12.85429
NER,2003,12.88709
NER,2004,14.31426
NER,2005,14.36067
NER,2006,13.92882
NER,2007,15.4563
NER,2008,16.84136
NER,2009,18.52839
NER,2010,20.10985
NER,2011,19.50331
NER,2012,20.88672
NER,2013,20.86607
NER,2014,18.19216
NGA,1950,17.57824
NGA,1951,20.28475
NGA,1952,21.32104
NGA,1953,18.56726
NGA,1954,18.79936
NGA,1955,15.80735
NGA,1956,14.92787
NGA,1957,14.63907
NGA,1958,14.30413
NGA,1959,16.0673
NGA,1960,14.08447
NGA,1961,14.04554
NGA,1962,12.46377
NGA,1963,12.87218
NGA,1964,13.65206
NGA,1965,15.93702
NGA,1966,16.10875
NGA,1967,16.93086
NGA,1968,14.69523
NGA,1969,16.52076
NGA,1970,16.06578
NGA,1971,19.43956
NGA,1972,19.44055
NGA,1973,23.51366
NGA,1974,41.6952
NGA,1975,31.65082
NGA,1976,29.66354
NGA,1977,34.69796
NGA,1978,29.55974
NGA,1979,37.91734
NGA,1980,40.57706
NGA,1981,32.54399
NGA,1982,31.29068
NGA,1983,36.51514
NGA,1984,50.58055
NGA,1985,55.71824
NGA,1986,44.9944
NGA,1987,38.03744
NGA,1988,36.65245
NGA,1989,47.63813
NGA,1990,47.31267
NGA,1991,51.94508
NGA,1992,46.44268
NGA,1993,80.79577
NGA,1994,68.42132
NGA,1995,46.80495
NGA,1996,50.61833
NGA,1997,48.45148
NGA,1998,38.04575
NGA,1999,39.77963
NGA,2000,58.3549
NGA,2001,46.56688
NGA,2002,31.41591
NGA,2003,36.7568
NGA,2004,40.80411
NGA,2005,41.96086
NGA,2006,42.91209
NGA,2007,43.33378
NGA,2008,43.8242
NGA,2009,33.10739
NGA,2010,22.67784
NGA,2011,27.65275
NGA,2012,24.46048
NGA,2013,20.07711
NGA,2014,17.6385
PRK,1958,0.0295
PRK,1959,0.07195
PRK,1960,0.18279
PRK,1961,0.15975
PRK,1962,0.08119
PRK,1963,0.29098
PRK,1964,1.17431
PRK,1965,0.9019
PRK,1966,1.25313
PRK,1967,1.39338
PRK,1968,1.85172
PRK,1969,2.21252
PRK,1970,2.01169
PRK,1971,1.82242
PRK,1972,1.94386
PRK,1973,2.89601
PRK,1974,4.40294
PRK,1975,3.93632
PRK,1976,2.37815
PRK,1977,3.32833
PRK,1978,7.20015
PRK,1979,8.30979
PRK,1980,9.08939
PRK,1981,7.4549
PRK,1982,8.44789
PRK,1983,8.93988
PRK,1984,4.74308
PRK,1985,5.03802
PRK,1986,5.98529
PRK,1987,4.98936
PRK,1988,5.73288
PRK,1989,5.62
PRK,1990,6.25253
PRK,1991,8.41202
PRK,1992,4.33653
MKD,1992,51.75647
MKD,1993,41.3835
MKD,1994,36.58405
MKD,1995,32.05872
MKD,1996,25.96514
MKD,1997,33.12762
MKD,1998,36.70356
MKD,1999,32.44968
MKD,2000,34.96003
MKD,2001,31.137
MKD,2002,27.75432
MKD,2003,27.62837
MKD,2004,29.48149
MKD,2005,32.60904
MKD,2006,31.20651
MKD,2007,40.76386
MKD,2008,40.14542
MKD,2009,28.80842
MKD,2010,35.09908
MKD,2011,40.75455
MKD,2012,40.86544
MKD,2013,39.41176
MKD,2014,45.19317
NOR,1827,12.56259
NOR,1828,12.28458
NOR,1829,12.66444
NOR,1830,9.72222
NOR,1831,9.21053
NOR,1832,10.16949
NOR,1833,11.11111
NOR,1834,10.63218
NOR,1835,10.27778
NOR,1836,10.78947
NOR,1837,10.82474
NOR,1838,10.29412
NOR,1839,11.53846
NOR,1840,11.57408
NOR,1841,11.51833
NOR,1842,11.20219
NOR,1843,11.73469
NOR,1844,14.35407
NOR,1845,13.28829
NOR,1846,13.22314
NOR,1847,12.58993
NOR,1848,11.22881
NOR,1849,12.87554
NOR,1850,12.29167
NOR,1851,12.69231
NOR,1852,12.0438
NOR,1853,13.07947
NOR,1854,13.77411
NOR,1855,13.35878
NOR,1856,13.19613
NOR,1857,12.91139
NOR,1858,11.3941
NOR,1859,12.30159
NOR,1860,12.8266
NOR,1861,13.41743
NOR,1862,12.74725
NOR,1863,13.49206
NOR,1864,13.45733
NOR,1865,13.22917
NOR,1866,12.80488
NOR,1867,12.64479
NOR,1868,12.5
NOR,1869,13.87337
NOR,1870,14.57565
NOR,1871,14.50178
NOR,1872,15.625
NOR,1873,16.11797
NOR,1874,15.0
NOR,1875,13.16472
NOR,1876,14.39299
NOR,1877,13.55082
NOR,1878,13.8102
NOR,1879,13.97281
NOR,1880,14.93056
NOR,1881,14.88498
NOR,1882,15.59211
NOR,1883,15.13333
NOR,1884,14.8405
NOR,1885,14.21208
NOR,1886,14.01799
NOR,1887,14.56753
NOR,1888,15.77465
NOR,1889,17.07792
NOR,1890,16.28205
NOR,1891,15.14963
NOR,1892,14.6433
NOR,1893,14.70952
NOR,1894,14.33824
NOR,1895,14.42308
NOR,1896,14.91429
NOR,1897,15.72361
NOR,1898,14.37876
NOR,1899,14.13145
NOR,1900,14.79821
NOR,1901,13.76022
NOR,1902,14.20037
NOR,1903,14.52359
NOR,1904,15.40241
NOR,1905,16.1086
NOR,1906,16.76495
NOR,1907,15.81028
NOR,1908,14.89607
NOR,1909,15.6155
NOR,1910,16.37631
NOR,1911,16.96079
NOR,1912,17.79762
NOR,1913,18.5245
NOR,1914,17.58729
NOR,1915,22.91827
NOR,1916,27.44769
NOR,1917,22.00936
NOR,1918,17.1355
NOR,1919,15.32688
NOR,1920,17.66
NOR,1921,11.83003
NOR,1922,13.53414
NOR,1923,14.3286
NOR,1924,15.62052
NOR,1925,15.02752
NOR,1926,15.09901
NOR,1927,14.78189
NOR,1928,14.41602
NOR,1929,15.55811
NOR,1930,14.85035
NOR,1931,13.22228
NOR,1932,13.28327
NOR,1933,13.60579
NOR,1934,13.54474
NOR,1935,13.33104
NOR,1936,13.8866
NOR,1937,15.76778
NOR,1938,14.43282
NOR,1939,14.13722
NOR,1940,10.32086
NOR,1941,9.31238
NOR,1942,7.49745
NOR,1943,7.89665
NOR,1944,7.85528
NOR,1945,3.98659
NOR,1946,12.2982
NOR,1947,15.16119
NOR,1948,14.7203
NOR,1949,14.14382
NOR,1950,16.76387
NOR,1951,21.41576
NOR,1952,19.08738
NOR,1953,16.11282
NOR,1954,16.63127
NOR,1955,17.95688
NOR,1956,18.77933
NOR,1957,18.35901
NOR,1958,16.53672
NOR,1959,17.02941
NOR,1960,17.01634
NOR,1961,16.46172
NOR,1962,15.99644
NOR,1963,16.45254
NOR,1964,17.96569
NOR,1965,17.86024
NOR,1966,17.93718
NOR,1967,18.24479
NOR,1968,19.06115
NOR,1969,19.9122
NOR,1970,19.13779
NOR,1971,17.59311
NOR,1972,18.86551
NOR,1973,20.79266
NOR,1974,23.11299
NOR,1975,21.99447
NOR,1976,22.02852
NOR,1977,21.35968
NOR,1978,23.35722
NOR,1979,25.50119
NOR,1980,28.80273
NOR,1981,30.02939
NOR,1982,28.11739
NOR,1983,29.80098
NOR,1984,30.77115
NOR,1985,30.62069
NOR,1986,23.45678
NOR,1987,23.03087
NOR,1988,22.56521
NOR,1989,26.55047
NOR,1990,28.30464
NOR,1991,28.48915
NOR,1992,26.92984
NOR,1993,26.09353
NOR,1994,27.23097
NOR,1995,28.25975
NOR,1996,30.39984
NOR,1997,31.19819
NOR,1998,27.40566
NOR,1999,27.54125
NOR,2000,33.93891
NOR,2001,33.1149
NOR,2002,30.97135
NOR,2003,31.91282
NOR,2004,33.4314
NOR,2005,34.4982
NOR,2006,36.54315
NOR,2007,34.0734
NOR,2008,37.82522
NOR,2009,31.62685
NOR,2010,30.70868
NOR,2011,32.27013
NOR,2012,31.59201
NOR,2013,29.19313
NOR,2014,28.28344
OCE,1960,12.54926
OCE,1961,13.84709
OCE,1962,13.76154
OCE,1963,14.97262
OCE,1964,14.76126
OCE,1965,13.00262
OCE,1966,13.30844
OCE,1967,12.78955
OCE,1968,12.57042
OCE,1969,13.37823
OCE,1970,13.55029
OCE,1971,13.45082
OCE,1972,14.27392
OCE,1973,16.11134
OCE,1974,14.06023
OCE,1975,13.33494
OCE,1976,14.14028
OCE,1977,13.81296
OCE,1978,14.28712
OCE,1979,15.95133
OCE,1980,16.5948
OCE,1981,15.17896
OCE,1982,14.09491
OCE,1983,13.82631
OCE,1984,14.56278
OCE,1985,15.76927
OCE,1986,14.97684
OCE,1987,15.8
OCE,1988,15.77016
OCE,1989,14.55041
OCE,1990,14.74123
OCE,1991,14.48106
OCE,1992,14.79222
OCE,1993,15.11229
OCE,1994,16.27345
OCE,1995,16.03766
OCE,1996,16.38773
OCE,1997,15.58373
OCE,1998,15.28503
OCE,1999,15.60326
OCE,2000,16.84165
OCE,2001,18.59563
OCE,2002,17.5251
OCE,2003,15.99886
OCE,2004,15.49012
OCE,2005,16.31115
OCE,2006,17.56933
OCE,2007,17.65229
OCE,2008,18.90485
OCE,2009,17.93982
OCE,2010,18.92379
OCE,2011,19.88102
OCE,2012,17.31828
OCE,2013,16.79891
OCE,2014,17.51275
OMN,1965,156.92168
OMN,1966,194.80527
OMN,1967,221.3681
OMN,1968,231.62875
OMN,1969,173.90848
OMN,1970,179.87881
OMN,1971,198.79414
OMN,1972,108.40659
OMN,1973,92.36317
OMN,1974,81.39763
OMN,1975,68.91451
OMN,1976,73.73898
OMN,1977,64.39346
OMN,1978,63.79715
OMN,1979,58.00604
OMN,1980,55.06875
OMN,1981,60.70708
OMN,1982,54.19129
OMN,1983,53.22985
OMN,1984,47.24019
OMN,1985,47.01876
OMN,1986,39.9158
OMN,1987,41.25828
OMN,1988,48.06185
OMN,1989,46.55164
OMN,1990,48.63012
OMN,1991,46.7084
OMN,1992,43.81288
OMN,1993,42.46253
OMN,1994,41.94621
OMN,1995,43.38663
OMN,1996,47.29437
OMN,1997,47.28305
OMN,1998,38.1625
OMN,1999,45.1575
OMN,2000,54.68075
OMN,2001,56.54942
OMN,2002,54.96808
OMN,2003,53.20006
OMN,2004,54.03538
OMN,2005,60.1372
OMN,2006,67.88882
OMN,2007,59.59857
OMN,2008,61.9307
OMN,2009,57.1475
OMN,2010,62.40562
OMN,2011,69.90475
OMN,2012,68.29603
OMN,2013,72.17581
OMN,2014,65.0816
PAK,1949,15.37866
PAK,1950,19.10569
PAK,1951,27.47022
PAK,1952,19.26302
PAK,1953,16.06142
PAK,1954,12.15267
PAK,1955,18.80675
PAK,1956,16.06661
PAK,1957,15.55397
PAK,1958,11.09285
PAK,1959,10.41755
PAK,1960,10.56904
PAK,1961,9.71489
PAK,1962,9.88638
PAK,1963,10.11997
PAK,1964,9.52946
PAK,1965,8.89933
PAK,1966,9.21657
PAK,1967,8.06475
PAK,1968,9.06294
PAK,1969,7.79967
PAK,1970,7.21765
PAK,1971,6.27293
PAK,1972,7.56406
PAK,1973,15.07524
PAK,1974,12.71624
PAK,1975,9.26914
PAK,1976,8.71268
PAK,1977,7.75873
PAK,1978,8.36303
PAK,1979,10.43141
PAK,1980,11.05071
PAK,1981,10.25811
PAK,1982,7.81629
PAK,1983,10.71676
PAK,1984,8.21374
PAK,1985,8.79257
PAK,1986,10.60576
PAK,1987,12.4988
PAK,1988,11.72084
PAK,1989,11.90845
PAK,1990,13.96466
PAK,1991,14.2888
PAK,1992,14.94528
PAK,1993,13.01616
PAK,1994,14.12799
PAK,1995,13.67186
PAK,1996,14.68762
PAK,1997,13.83829
PAK,1998,13.56978
PAK,1999,13.40833
PAK,2000,12.00298
PAK,2001,13.00235
PAK,2002,13.66477
PAK,2003,14.33002
PAK,2004,13.85412
PAK,2005,14.65716
PAK,2006,12.80317
PAK,2007,13.07711
PAK,2008,13.48396
PAK,2009,11.52873
PAK,2010,12.76302
PAK,2011,12.64133
PAK,2012,12.00544
PAK,2013,12.10033
PAK,2014,11.67527
PLW,1998,9.45619
PLW,1999,6.42904
PLW,2000,7.70797
PLW,2001,7.04124
PLW,2002,4.97487
PLW,2003,7.22834
PLW,2004,8.28057
PLW,2005,13.34038
PLW,2006,19.64016
PLW,2007,12.70643
PLW,2008,13.59821
PLW,2009,9.33387
PLW,2010,9.21096
PLW,2011,9.34587
PLW,2012,11.22683
PLW,2013,7.34922
PLW,2014,5.7546
PAN,1946,3.44978
PAN,1947,5.81395
PAN,1948,7.41245
PAN,1949,8.24615
PAN,1950,7.66926
PAN,1951,13.16667
PAN,1952,11.65217
PAN,1953,14.16382
PAN,1954,18.72639
PAN,1955,20.88253
PAN,1956,16.20173
PAN,1957,18.83812
PAN,1958,19.44241
PAN,1959,21.48515
PAN,1960,19.54091
PAN,1961,18.73829
PAN,1962,20.60093
PAN,1963,22.42087
PAN,1964,21.2569
PAN,1965,22.19381
PAN,1966,22.99258
PAN,1967,19.02855
PAN,1968,18.86117
PAN,1969,18.49411
PAN,1970,19.6161
PAN,1971,27.07354
PAN,1972,19.33808
PAN,1973,25.85876
PAN,1974,25.4789
PAN,1975,31.83334
PAN,1976,34.81957
PAN,1977,37.32586
PAN,1978,38.99029
PAN,1979,44.88468
PAN,1980,42.88704
PAN,1981,40.80004
PAN,1982,32.98789
PAN,1983,30.17894
PAN,1984,32.39927
PAN,1985,36.75437
